"predict","CLASS-1042","CLASS-110","CLASS-123","CLASS-177","CLASS-230","CLASS-278","CLASS-322","CLASS-323","CLASS-368","CLASS-453","CLASS-489","CLASS-49","CLASS-50","CLASS-51","CLASS-522","CLASS-559","CLASS-571","CLASS-606","CLASS-629","CLASS-651","CLASS-668","CLASS-671","CLASS-720","CLASS-74","CLASS-75","CLASS-758","CLASS-764","CLASS-765","CLASS-783","CLASS-784","CLASS-804","CLASS-816","CLASS-839","CLASS-913","CLASS-942","CLASS-947","CLASS-95","CLASS-953"
"CLASS-323",1.5447565522301425E-11,8.164046522584689E-12,3.3948606149390325E-7,1.4814737827972135E-15,2.285807694625654E-7,3.229870379281046E-11,6.95163019013595E-7,0.9996162374832708,6.615883932291637E-11,1.2235684860256141E-9,2.5912490186763033E-12,5.169682540656744E-15,1.283433057027271E-6,1.1348706777261288E-5,4.925060843633371E-10,9.498493159368922E-9,2.3448114650911615E-5,2.5269199783077375E-10,9.480152414125381E-9,2.9552612023213955E-7,1.01457398417425E-10,2.541603165301299E-9,4.895364362875492E-6,6.525306339088023E-6,5.304347011102851E-9,1.8060835541178087E-6,7.608205728876468E-10,1.0076049578888899E-10,4.6805904311696317E-7,2.9333036004793035E-15,3.8839429067455805E-12,6.833269519013705E-12,3.0200047275390753E-12,3.3158676446668E-4,8.11810107124951E-7,5.748229756186586E-13,2.2454168439006697E-14,2.2299570650378114E-10
"CLASS-323",1.103097311588963E-11,6.327637486807051E-12,3.267938057832599E-7,9.656508103844031E-16,1.6262555640587E-7,1.5227920508329528E-11,5.921090132506142E-7,0.9997748513547168,3.540562085242326E-11,7.138907980995282E-10,2.4372911803746612E-12,3.3132447237692505E-15,1.4296701699296495E-6,1.6703918017401855E-5,1.7398707719837432E-10,6.693346708997483E-9,2.9901590407569257E-5,1.2065949418434455E-10,4.206729879745768E-9,1.8082089676050921E-7,7.421443420200246E-11,2.6751229727069597E-9,3.2565323418436325E-6,2.483164893736204E-6,1.937277176152545E-9,1.7331500757114472E-6,4.2991607621167695E-10,3.4133232261874927E-11,4.463665731146352E-7,8.490718382966185E-16,2.581194418259265E-12,3.3942258812873152E-12,1.2125024092119093E-12,1.67197349412382E-4,7.172613265419249E-7,2.199201083821605E-13,1.2110705170920488E-14,1.556602446804466E-10
"CLASS-323",8.89607480260466E-12,5.345153886050794E-12,2.6658289919408503E-7,1.1481027642709676E-15,1.412325529097339E-7,2.2203039546761943E-11,4.40271669251788E-7,0.9997815829852819,5.1261405241125904E-11,5.789445106952571E-10,1.7177579179165357E-12,2.8249051847892184E-15,1.2910509320115638E-6,7.023239642088059E-6,2.3456092919854576E-10,5.25522843738305E-9,1.7949454146800316E-5,1.231129021577647E-10,5.580164939226213E-9,1.8455702451823576E-7,6.883309909164195E-11,2.091850438793108E-9,4.8657837873843935E-6,3.5381460216891134E-6,2.1952767353456378E-9,1.7112601645463792E-6,3.591972886569103E-10,6.278144446894708E-11,3.6964651360207656E-7,1.1827399321954194E-15,2.5612099321971613E-12,3.4799386261559278E-12,1.4802702639340174E-12,1.8003060576926065E-4,5.884107981917654E-7,3.106290915273122E-13,1.3252053575058954E-14,1.2557238212887485E-10
"CLASS-323",6.332232815034969E-12,2.7278663139156603E-12,1.3173026160759687E-7,6.518762609880023E-16,1.505719907673778E-7,6.452848099839795E-12,2.636836237890033E-7,0.9998501859981807,1.9139722911760818E-11,4.0143688371831796E-10,2.2556180720478725E-12,1.6342318911435119E-15,7.866425885432881E-7,8.954587415624336E-6,1.0720015385489417E-10,5.5344053747259715E-9,2.77245075290029E-5,6.145489512355497E-11,5.09017384694672E-9,1.2730444797173792E-7,5.32612797923433E-11,1.3399911029187554E-9,1.3035354357226375E-6,2.036860243464138E-6,9.089668606778544E-10,1.06125240126598E-6,3.174916887791135E-10,1.4115832878485663E-11,3.195176188296959E-7,4.85394646858878E-16,1.2549951259189026E-12,1.6457788386605106E-12,7.677715242103609E-13,1.0653983727609175E-4,4.0000516459240555E-7,1.0030675342801393E-13,5.871811604816156E-15,9.663782859155877E-11
"CLASS-323",3.191239780321314E-11,2.1322084296889347E-11,8.718390799517672E-7,4.66363539631171E-15,2.0139494452924383E-7,1.0492644656461229E-10,1.4232385219787795E-6,0.999414212731104,2.063711001754223E-10,2.122916356622723E-9,3.5779463483289668E-12,1.442412090950166E-14,3.4428771578355994E-6,1.2213183035202498E-5,8.651708048195956E-10,1.0847944848175816E-8,2.1707948648305025E-5,5.019176973998953E-10,1.0230711224863368E-8,4.369381488330862E-7,1.813747668457492E-10,6.094070111876249E-9,1.6093003053159532E-5,8.888411170644172E-6,7.747725994423747E-9,4.046076029729752E-6,8.416337187467213E-10,4.986294652626682E-10,5.551696295466026E-7,5.593910627140497E-15,9.499864205345109E-12,1.5051647274924795E-11,4.970559586351245E-12,5.141608110820556E-4,1.7056508129368167E-6,1.4969369498930903E-12,6.453263555249164E-14,3.9626744001302353E-10
"CLASS-323",2.956010165012738E-11,1.9806661377012598E-11,6.726844475982721E-7,2.777041096440234E-15,2.6865658497640995E-7,8.473546196401099E-11,1.2593651861510856E-6,0.9992278185832709,2.3353065620038847E-10,2.0202950180538064E-9,3.815338477564089E-12,1.1446537837649645E-14,3.056132581452574E-6,1.4636684071874582E-5,1.0526001157613876E-9,1.1074690904150158E-8,3.165528298359459E-5,4.159107627511374E-10,1.262415624532228E-8,4.511263705807754E-7,1.3169455386337082E-10,7.354049486674186E-9,1.7391772628707696E-5,1.0648500552337105E-5,9.020632034082302E-9,3.1471726399653788E-6,1.1478376625179059E-9,3.2432988483489357E-10,6.350481294649895E-7,6.7481111485485185E-15,8.983426567352228E-12,1.2219737387592035E-11,5.637587269126385E-12,6.868216541673822E-4,1.4914396315841881E-6,1.3315251821860358E-12,4.666221139477458E-14,3.308684532728441E-10
"CLASS-323",2.1290557175231204E-11,1.2790857097095046E-11,4.752421359744297E-7,1.7252862502104615E-15,2.9992691321701655E-7,5.568232491697991E-11,9.853943219412717E-7,0.9994904055931522,9.356068444004127E-11,1.645019011238606E-9,3.3122797967152355E-12,7.095102337891429E-15,1.712727455809983E-6,2.05748543228058E-5,6.860546773683719E-10,1.2752718370105795E-8,2.915420195779117E-5,3.222844886722828E-10,1.051410112071003E-8,3.668263207248139E-7,1.0632220325748619E-10,3.83699307874273E-9,9.61822409413995E-6,8.888753649916708E-6,5.91552905067728E-9,2.3663258747880203E-6,7.968160378963132E-10,1.3212232806744203E-10,6.348185869147194E-7,3.562249778518353E-15,5.208452630927125E-12,7.489012845270805E-12,3.518328400097912E-12,4.334514584582585E-4,1.0284875074178514E-6,7.224793991286606E-13,3.008245461722832E-14,2.536705077116082E-10
"CLASS-323",1.5738935840564522E-11,7.939408250190805E-12,3.044995594247447E-7,1.1218739316896773E-15,2.9736749929328913E-7,2.481586847633681E-11,6.996866050031686E-7,0.9996066365324802,5.462705279439216E-11,1.3041080449117572E-9,3.6509027159765356E-12,4.535678940597454E-15,1.265070760696054E-6,2.1047824739778292E-5,4.1241366831952974E-10,1.3136892471996708E-8,3.678340449720195E-5,1.9359096045908884E-10,9.679655224456212E-9,2.919284720276488E-7,8.277591783726358E-11,2.6829022088910536E-9,4.0187330970990625E-6,6.301597044276383E-6,3.5048157463675966E-9,1.6269327023277345E-6,7.690180032035643E-10,4.766624534124944E-11,5.927403219266622E-7,2.041116137742459E-15,3.038705962188539E-12,4.793293178895225E-12,2.1368780615177563E-12,3.193269514564018E-4,7.746078235018797E-7,3.491957404650151E-13,1.7330925574312497E-14,1.919877383984017E-10
"CLASS-323",2.7929067217474725E-11,1.3734188303388557E-11,8.701454959997039E-7,3.943516208419593E-15,1.789461690622291E-7,1.0712859191439208E-10,6.444271953949422E-7,0.9995432138192792,2.0910481729709408E-10,1.5712642863632464E-9,3.1441552387927636E-12,1.1606855299428223E-14,2.051227185523532E-6,7.298257847629954E-6,4.4742161255221876E-10,1.3995287329845674E-8,1.6506037786872092E-5,3.527668853826903E-10,8.725377332952424E-9,3.4779775813856426E-7,1.497773283046552E-10,8.110462612344976E-9,1.19686742099889E-5,5.419591341494901E-6,1.245818992751724E-8,3.2290762742327526E-6,5.335113318980049E-10,3.656431979722228E-10,5.263066444406777E-7,5.6871959805681626E-15,1.273500944634539E-11,1.1086951213413688E-11,5.661456805278877E-12,4.06625481634296E-4,1.0727742731624434E-6,1.1545781193651179E-12,4.185855187135001E-14,3.3546057657424565E-10
"CLASS-323",1.746418361789532E-11,9.59617946336495E-12,3.928244825554167E-7,1.4652431596011578E-15,2.6481964801581877E-7,1.984170126449148E-11,7.812300103209876E-7,0.9995997224063481,7.754416918529507E-11,1.5638032848572346E-9,4.450510802395249E-12,5.69523369443805E-15,1.4417583906388405E-6,1.5817877326664365E-5,4.315296384363301E-10,1.474749226223393E-8,4.457920064920854E-5,2.196625871025175E-10,1.0692095632191257E-8,2.969363693233829E-7,8.646231877097485E-11,4.159681653288606E-9,3.2470630836000168E-6,6.676440812609897E-6,2.948703105597289E-9,1.8707897993087315E-6,1.0478429429491456E-9,6.629547876092936E-11,5.260041859563936E-7,2.407890460109087E-15,3.1914601640489756E-12,7.549115176221636E-12,2.7563721398429583E-12,3.236085995782631E-4,7.376582359988035E-7,4.45070950678612E-13,2.09551858778989E-14,2.846408466940266E-10
"CLASS-323",1.7674603914347888E-11,9.844047367045332E-12,4.0273232233671075E-7,1.4888947235203689E-15,2.636182815108408E-7,2.0806867631704044E-11,7.981941084718564E-7,0.999590949791526,8.065086010061548E-11,1.590758581277903E-9,4.379335541551098E-12,5.801690003952728E-15,1.470430199424984E-6,1.555538469191052E-5,4.4621513084103636E-10,1.464577239614099E-8,4.3893863477184436E-5,2.2594372614076054E-10,1.07186129359006E-8,3.024513769837864E-7,8.691194109546549E-11,4.2305497390972686E-9,3.4484740363278555E-6,6.830446401919982E-6,3.0703877616312954E-9,1.8983052489024483E-6,1.0508690100665194E-9,7.051887196920286E-11,5.285114964695435E-7,2.5006250165159914E-15,3.27804182285234E-12,7.746675865548164E-12,2.8235147946725597E-12,3.328733744501324E-4,7.478512434368336E-7,4.651382202516255E-13,2.1577065616856007E-14,2.868985473523456E-10
"CLASS-323",2.2390887173813244E-11,1.2593319508780052E-11,4.2669216715220853E-7,1.64490308022333E-15,3.859563328066531E-7,3.3950135796112074E-11,1.323438326704234E-6,0.9996020046204107,9.948127003705887E-11,1.9710764763184356E-9,4.143760686343158E-12,7.95736159139722E-15,2.361904532749517E-6,1.8116433362099878E-5,4.778103709454868E-10,1.2039673306348003E-8,4.596263757167297E-5,3.0858181654547645E-10,9.675177190662728E-9,3.8473290911217765E-7,1.3024688652011828E-10,6.092301987491014E-9,8.026118198021202E-6,7.774923418377391E-6,4.0264931195557276E-9,2.8819698458278225E-6,1.0841931921719514E-9,9.90199098554263E-11,7.176064845799965E-7,2.785556764687532E-15,4.090228582071465E-12,8.082815488022324E-12,3.338780348050017E-12,3.084407792908189E-4,1.1557591778882185E-6,5.871430748508794E-13,2.7596630957105172E-14,3.346994472958782E-10
"CLASS-323",3.8287141096567865E-11,2.5173031532260245E-11,8.132515921412483E-7,3.414818750697789E-15,4.071760474039289E-7,1.0386364237787161E-10,2.2082814913595667E-6,0.9994106754092562,2.1645455270241766E-10,3.1253116621092744E-9,4.284630500011948E-12,1.7302525602749085E-14,3.986343058555128E-6,1.9700208667189208E-5,9.341359982897642E-10,1.4035351182244099E-8,4.087847561484965E-5,6.104728761757166E-10,1.1783519760092106E-8,5.64487119145803E-7,2.1140543879017422E-10,9.938945967520533E-9,2.3914685968130712E-5,1.2639614509200983E-5,7.740823486351139E-9,5.413062589721953E-6,1.2769037704127266E-9,3.8821121830605524E-10,8.98944370425378E-7,6.072158254866042E-15,9.715758495478943E-12,1.5958001366561523E-11,6.923878376500184E-12,4.759630925545657E-4,1.8859795824140973E-6,1.6135721379608585E-12,6.54491628212634E-14,5.20130605309927E-10
"CLASS-323",5.6545635417335724E-11,5.17984674932872E-11,1.739909421579913E-6,6.0437614024017004E-15,5.017769153655228E-7,1.4874494527438886E-10,2.2246593353578062E-6,0.9989513213280564,6.209687914113374E-10,5.20463176821256E-9,7.508383217098034E-12,2.9476034345351786E-14,4.727622512394164E-6,1.8617351330556703E-5,2.218919349489994E-9,3.126145703754461E-8,4.7306105965618974E-5,1.0949800378937505E-9,2.0672953578551095E-8,1.0790419603876697E-6,2.4011104501416905E-10,1.477822651709669E-8,2.1591534601234416E-5,1.4684621882341394E-5,1.5888382835184315E-8,5.365463451669642E-6,3.161614031350726E-9,5.88241073255545E-10,1.0862311448483202E-6,1.472118076027026E-14,2.0666402946799778E-11,3.370528887235752E-11,1.1076446534437898E-11,9.273657544077035E-4,2.291812245300956E-6,3.754693802015965E-12,1.0798675613205656E-13,7.22324824316614E-10
"CLASS-323",6.158223448523514E-12,2.7696712186655447E-12,1.3943455869092596E-7,6.366317337756555E-16,1.5024597812520034E-7,7.096111740152508E-12,2.8263738227268344E-7,0.9998492823809909,2.0376393507145035E-11,4.065446482357251E-10,2.0161889540221083E-12,1.6176322615378017E-15,8.308453146496535E-7,8.458579342946823E-6,1.0927524306814012E-10,5.077609497751592E-9,2.624107149817542E-5,6.291531089355539E-11,4.842665190840725E-9,1.280626619466431E-7,5.2496371756920756E-11,1.3636368792429728E-9,1.5605071871971603E-6,2.1201621895648443E-6,9.954521092635446E-10,1.1332456509968904E-6,3.0792993128379924E-10,1.596689539386246E-11,3.244237748087026E-7,4.988181392360853E-16,1.2959932311943584E-12,1.7068963846805158E-12,7.696374805367936E-13,1.0892362891844007E-4,4.1140316497307466E-7,1.0878867451885136E-13,6.066871435455323E-15,9.458773573547849E-11
"CLASS-323",6.510561427139343E-12,3.3250155194376556E-12,1.6862462102543893E-7,7.183521915222658E-16,1.4020156317184102E-7,1.013190455635908E-11,3.266057529549638E-7,0.9998315219925109,2.75449538863745E-11,4.404995939812359E-10,1.732998654536893E-12,1.801913708766068E-15,9.562904939362911E-7,7.347263984974485E-6,1.3773222237419958E-10,4.682505830318334E-9,2.1848824187902657E-5,7.495473651737392E-11,4.762155852317802E-9,1.4175544500661918E-7,5.2658793065032303E-11,1.4875553594579454E-9,2.3628540171660958E-6,2.5035696900056904E-6,1.3341934812659459E-9,1.2452723401787714E-6,3.1020584371619315E-10,2.4731703919066635E-11,3.3135871398915424E-7,6.519980396425785E-16,1.5530284063131551E-12,2.0810271673095456E-12,8.889745506741945E-13,1.3064446055600248E-4,4.4746905355538646E-7,1.5160669947161118E-13,7.551872284778533E-15,9.594518649345846E-11
"CLASS-323",8.966936187517565E-12,5.395800935992281E-12,2.789234063394149E-7,1.1183505917724407E-15,1.4911359336172873E-7,2.3140620872248478E-11,4.6811094452735934E-7,0.9997801677713523,5.178150857664305E-11,5.903260529583733E-10,1.6633224896391764E-12,2.8634675926383197E-15,1.3489816893128936E-6,7.289481809208053E-6,2.3186420498478702E-10,5.141503715691707E-9,1.8642981362990524E-5,1.2437009841208147E-10,5.473202319719181E-9,1.8434507732091523E-7,7.135166584430669E-11,2.2148734809983193E-9,5.455205235151818E-6,3.5969870028866026E-6,2.264228047741569E-9,1.8534239843423774E-6,3.5185836148153367E-10,6.60093786055537E-11,3.778958064901871E-7,1.1763462221432851E-15,2.6566752679221714E-12,3.479695736204324E-12,1.5196454421246405E-12,1.7955563322947515E-4,6.143874398723459E-7,3.156909599701541E-13,1.3361176031035332E-14,1.2954085790960673E-10
"CLASS-323",1.037207180300027E-11,5.451554650875959E-12,2.0386519806376034E-7,7.610677108145035E-16,2.5035765939284007E-7,9.318567829900274E-12,6.240178806390242E-7,0.9997023314219271,4.044734354665569E-11,1.0097756442075557E-9,3.0772897656895753E-12,3.0138498540660406E-15,1.0046974137035739E-6,1.662297758293891E-5,2.611661685258232E-10,9.664006179914548E-9,3.9948769061650624E-5,1.189768509454101E-10,7.13298624047614E-9,2.0292130117261147E-7,6.582008550440631E-11,2.346300991245719E-9,3.1131637753239593E-6,4.0026398728848185E-6,1.928646055752588E-9,1.4494292006638332E-6,7.122693821525412E-10,3.007734674163437E-11,4.588461857456445E-7,1.0688585283755936E-15,2.0719661003200844E-12,3.09125495646408E-12,1.176275592083886E-12,2.290831128295741E-4,6.802671024908851E-7,2.3408830437146273E-13,9.260605919805197E-15,1.6772874983320545E-10
"CLASS-323",4.026395660859572E-11,3.350228583897871E-11,9.8530027982141E-7,3.338572780723358E-15,4.765467315988155E-7,1.4547453278637592E-10,1.7708424638107738E-6,0.9992007957040687,1.9057841376326782E-10,3.156890128438934E-9,5.266308637208916E-12,1.8660130888936416E-14,2.3533063822541358E-6,1.8305847688200983E-5,1.2537251903186182E-9,1.5174260947788593E-8,3.979807869901247E-5,7.462990501285848E-10,1.801081866003021E-8,8.645901604194643E-7,2.0697770171156315E-10,9.88245108152174E-9,2.208567981229469E-5,1.408171213852563E-5,1.3704958698159334E-8,4.480857831898039E-6,1.7431855647599442E-9,4.449162969369386E-10,9.673527071501666E-7,1.0510268858513595E-14,1.0463626712861935E-11,1.7598246992084985E-11,1.0446782884111996E-11,6.912465919192179E-4,1.722089309817661E-6,1.7861075902559905E-12,8.091585067220087E-14,7.198303677632999E-10
"CLASS-323",8.125045197909118E-11,5.7054152306331637E-11,2.5765437193123905E-6,1.0056379579889779E-14,6.228697979551444E-7,3.1545167785505514E-10,3.5415477610080687E-6,0.9988629592408093,6.937658016560473E-10,5.759081358914929E-9,6.817012448091721E-12,4.7861377809929356E-14,6.675628612127773E-6,2.518260014385461E-5,2.2845072408405653E-9,3.106031347615329E-8,5.3545992387509445E-5,1.4752765557488772E-9,2.7057009471704864E-8,1.2046252269013342E-6,5.117858130201103E-10,2.427155907847392E-8,5.658408202629182E-5,1.9892945957793507E-5,2.6621071620991565E-8,1.1866102447974767E-5,2.3397248501277516E-9,1.5360716832612126E-9,1.332220713730375E-6,2.2138315053230325E-14,3.507675668386407E-11,4.291369472811087E-11,2.043231764570326E-11,9.500350539147205E-4,3.855118186259218E-6,5.841044213257342E-12,1.8743479055086573E-13,1.2530239158030078E-9
"CLASS-323",2.3220586783610933E-11,1.6495484944622105E-11,5.16042169770514E-7,2.284453852544123E-15,3.9477666391220155E-7,4.2757431200277E-11,1.1039322726836436E-6,0.9994038475061606,1.8126431505536627E-10,1.7500111551204831E-9,4.651032739451176E-12,9.581672817342459E-15,2.5138795086224413E-6,1.8317219608671713E-5,5.869946357778621E-10,1.6071088407908744E-8,3.963409157932406E-5,3.2368065849774215E-10,1.0502825345636731E-8,4.4249995854064785E-7,1.4299088221370446E-10,9.058568762718214E-9,7.532453498888073E-6,7.940167011488827E-6,5.20785570957092E-9,3.1115302944871568E-6,1.327704912952915E-9,1.4119553796230942E-10,7.128363945432584E-7,4.0029578398291574E-15,5.273609856916732E-12,1.0749827943695198E-11,4.108931007078001E-12,5.125928980513243E-4,1.294424709670978E-6,8.706305391109938E-13,3.3941075234830425E-14,3.397596928917772E-10
"CLASS-323",2.2552157072874997E-11,1.5452303280812955E-11,4.889036778368708E-7,2.1437128767803653E-15,3.9942798390290167E-7,3.8121601405017555E-11,1.0535833259437354E-6,0.9994261706831553,1.6835866626669111E-10,1.7091113042314049E-9,4.766748554128784E-12,9.013690937451123E-15,2.390254807818762E-6,1.8657375725627556E-5,5.462931511683208E-10,1.6204288485836956E-8,4.1427403358318766E-5,3.0137115490435046E-10,1.051064427843251E-8,4.2971413958310397E-7,1.39174673015821E-10,8.764924665876868E-9,6.714470875900437E-6,7.596599224944882E-6,4.794575214617638E-9,2.970171731604682E-6,1.3249776489816373E-9,1.2158736322697743E-10,7.115665416181533E-7,3.702870903165085E-15,4.876916261653907E-12,1.0148688686205257E-11,3.877874057410198E-12,4.896983959060339E-4,1.2464320619401545E-6,7.862514884813959E-13,3.164622888550837E-14,3.3154823562128404E-10
"CLASS-323",4.033513408037412E-11,2.7693903344690237E-11,9.700673496941626E-7,3.2995709859978163E-15,5.757435732587987E-7,1.0857348531618181E-10,2.2763513148682165E-6,0.9991021200393074,1.932829345505902E-10,2.8421575794822573E-9,6.145816474019071E-12,1.834070111186484E-14,3.6255799139508944E-6,1.9847261630166907E-5,1.3494911235301559E-9,1.4335999684003459E-8,5.3358748475025874E-5,7.342869254111764E-10,1.732449905335737E-8,6.843416519508898E-7,2.1033138327870578E-10,9.426037169636607E-9,2.1999218230615667E-5,1.379739199052939E-5,1.6274783779689734E-8,4.749476077906377E-6,2.0305065949236373E-9,4.210010276285514E-10,8.10526809877535E-7,1.0281306689554309E-14,1.0997623167399337E-11,1.8873008235675728E-11,8.251582838420678E-12,7.731806986859019E-4,1.9385377887129654E-6,1.7723060768499174E-12,7.429243975849692E-14,6.520740210028443E-10
"CLASS-323",1.2406673841734603E-11,5.472068796773388E-12,1.9372874376937212E-7,1.0032476802498765E-15,1.894211627586966E-7,9.653437012865224E-12,5.520825813736876E-7,0.9997355358466432,4.0018857124956954E-11,9.56732067513524E-10,4.085480932145744E-12,3.6740787432006976E-15,1.1294382304565306E-6,1.6180738801021E-5,2.312460830744514E-10,1.065448892763664E-8,4.1914504118177336E-5,1.3686098277252242E-10,8.212978332631663E-9,2.6566358837526863E-7,1.0152686321356136E-10,3.440897523943594E-9,2.525490191546167E-6,3.6682710885792645E-6,1.7117554780829498E-9,1.7611929006870105E-6,4.852681202600385E-10,3.1614280289534395E-11,5.026101607698138E-7,1.0187154134104123E-15,1.9313512029949146E-12,3.1632436925023104E-12,1.3093381881346635E-12,1.9472048089154797E-4,8.343045381914297E-7,2.047320322831794E-13,1.0846753067291514E-14,1.847289549099717E-10
"CLASS-323",1.2165539871687941E-11,9.36024315613261E-12,2.5048881584856576E-7,1.0633496322489287E-15,2.265573283407084E-7,2.5889295493946787E-11,5.339467238881324E-7,0.9996732194031499,6.161261579623635E-11,1.0607792491142278E-9,2.7449001642467117E-12,5.035736352673745E-15,1.1250354358348839E-6,1.1271274584455148E-5,3.726107124386788E-10,9.260317245149219E-9,3.220813352378393E-5,1.663151683092355E-10,8.77996335903181E-9,2.9191679487379146E-7,7.974417442309864E-11,3.825046728386136E-9,5.36293804049801E-6,4.424665419467301E-6,4.520314623054959E-9,1.6430804244642856E-6,6.099185090492057E-10,6.86154627022038E-11,4.774647071549345E-7,2.6908671843634086E-15,3.519998493064841E-12,4.569013201458548E-12,2.363744753011357E-12,2.6811950680364184E-4,8.165084444497022E-7,3.9535359385665706E-13,1.82171700822766E-14,2.135304439819167E-10
"CLASS-323",7.736813600206603E-12,3.2259761553759217E-12,1.2887193066594008E-7,6.145773926171112E-16,1.3487384731583592E-7,9.561309890035576E-12,2.404040347184301E-7,0.9998245210381457,1.9408117880424535E-11,5.533245616151585E-10,1.8863994661249217E-12,1.9370126763646598E-15,5.885373430319159E-7,7.156348770893934E-6,1.5394529559151308E-10,7.339165445579254E-9,2.3314999494363817E-5,8.727149386028505E-11,4.285995030517514E-9,1.5950914320765607E-7,5.01556932773336E-11,1.2664227037023575E-9,2.263665809497575E-6,2.3720598687491903E-6,1.9265109306462014E-9,8.659514398417275E-7,3.1406627077977527E-10,2.2036407929321197E-11,3.0225649157971283E-7,9.271753103454941E-16,1.3604164812088819E-12,1.84308090935126E-12,1.0420387554532465E-12,1.3751895537402058E-4,4.163891446184717E-7,1.6726152708441094E-13,8.427542875161248E-15,9.4023944740193E-11
"CLASS-323",3.9494623301297647E-11,2.8288769624647337E-11,9.696509824084866E-7,3.6210069664928386E-15,3.4699735208490955E-7,1.3842785511669377E-10,1.6750664720158274E-6,0.9991285427465489,3.3666621819346577E-10,2.6309788507698123E-9,4.030174940725707E-12,1.6937060139808355E-14,4.1829138451777595E-6,1.7683388629156027E-5,1.30005031265189E-9,1.2145365285514904E-8,3.652797086255186E-5,5.694805468977347E-10,1.4117823804853472E-8,5.455669263209231E-7,1.800491442395342E-10,1.1232543862504231E-8,3.201192959521131E-5,1.3085275788969545E-5,1.18176656203558E-8,4.905341845819452E-6,1.3466949051273993E-9,5.710296587439974E-10,7.768842377658564E-7,8.900383505416933E-15,1.3637693960383032E-11,1.688408156748556E-11,8.251996545575506E-12,7.566413730785711E-4,2.047933666524304E-6,2.025231664135081E-12,6.944139223396094E-14,4.60681065622319E-10
"CLASS-323",4.066108099088577E-11,3.074122185478366E-11,1.3429662878062734E-6,3.3956642972372202E-15,5.592970256086114E-7,1.3756906932720468E-10,2.6224228932424475E-6,0.9993021176698565,3.039635982756439E-10,3.77310890153473E-9,4.4265812589669345E-12,2.499965686424901E-14,3.931501260208596E-6,1.9814343027815768E-5,1.188554646200498E-9,1.8626918208192902E-8,4.174426470740026E-5,6.835862826829686E-10,1.540381788822421E-8,6.935415363365368E-7,2.1524540369385313E-10,1.3882254609817335E-8,3.477243584016536E-5,1.5336678485402257E-5,1.8459229500758788E-8,5.932507896957051E-6,1.5391954837662412E-9,6.176576914616029E-10,9.908223682130224E-7,1.0017367527111581E-14,1.33114470293139E-11,2.0307876392690642E-11,9.242911001101366E-12,5.680602258062524E-4,2.0056570797444026E-6,2.08998483971262E-12,7.445396086444313E-14,7.139330254795925E-10
"CLASS-323",2.810421312646678E-11,1.618064367318074E-11,6.10529676927249E-7,1.898359790882702E-15,5.926902607595353E-7,4.529968482940014E-11,1.5772155875916773E-6,0.9993216330211891,1.1157392532839076E-10,2.1818234039764264E-9,6.457155508254287E-12,1.0466275306943754E-14,2.502025807561652E-6,2.0026079321006355E-5,7.793710200627257E-10,1.3693337679784808E-8,6.793777103161747E-5,4.246104341979408E-10,1.544886569655254E-8,5.205509255334777E-7,1.5709723069995444E-10,6.733532720140853E-9,9.764811148087263E-6,9.553914806276642E-6,9.18489088573361E-9,3.175475684163955E-6,1.8365555216670583E-9,1.416448183686829E-10,7.35292036521967E-7,5.704404300564035E-15,5.844334509532585E-12,1.1391602808673491E-11,4.960649820111947E-12,5.598648779506314E-4,1.4544387911609134E-6,7.932714274707734E-13,3.9051803648716255E-14,4.93391244099951E-10
"CLASS-323",6.476454434278225E-11,4.692482275805624E-11,1.624858283954967E-6,5.6366885021286125E-15,7.300667056037972E-7,2.364310952135541E-10,3.3290586236711486E-6,0.9988622835930925,3.5004066430118017E-10,4.17531249129459E-9,7.23537650573386E-12,3.4286940487411506E-14,5.5941508246751345E-6,2.507108986764459E-5,2.0536779617329387E-9,1.804284465247245E-8,5.9198649513349786E-5,1.191456282279632E-9,2.2148862394153168E-8,9.521603344432071E-7,3.36278146665509E-10,1.6574453332974646E-8,4.7947902416361804E-5,1.905130021929206E-5,2.4455215984039456E-8,8.546594977083163E-6,2.648650012488542E-9,1.0504302746765833E-9,1.0631544258816976E-6,1.689202415934493E-14,2.066444814892802E-11,3.221129872831682E-11,1.5216585979407966E-11,9.614885158131144E-4,3.0244284931682395E-6,3.702906013205339E-12,1.4329791637815526E-13,1.0218364540586446E-9
"CLASS-323",1.1296165994681183E-11,5.156657051403011E-12,2.478293290479407E-7,9.866084263032264E-16,2.3298451712015402E-7,9.757979770614354E-12,6.041687598289577E-7,0.9997418515966296,3.2577584558997685E-11,9.246426050945125E-10,3.663553581851954E-12,3.3417271306815365E-15,1.3209433638947256E-6,1.3211165119556741E-5,1.87128581002162E-10,8.324594127523146E-9,3.699519899569595E-5,1.1885240764262838E-10,6.8246531491536025E-9,1.9953990253123592E-7,8.159639586295373E-11,2.2454824506919196E-9,1.6082944842812416E-6,3.493184356776451E-6,1.928864323983734E-9,1.3926098705486343E-6,6.119775608000634E-10,2.5731310891807153E-11,4.0750745806802783E-7,1.0613616684541743E-15,1.8435644326977727E-12,3.342710159278762E-12,1.139657682705131E-12,1.9772786429450557E-4,6.855957030666328E-7,1.6539724895488058E-13,1.0590960816729945E-14,1.7473319886932226E-10
