"predict","CLASS-1042","CLASS-110","CLASS-123","CLASS-177","CLASS-230","CLASS-278","CLASS-322","CLASS-323","CLASS-368","CLASS-453","CLASS-489","CLASS-49","CLASS-50","CLASS-51","CLASS-522","CLASS-559","CLASS-571","CLASS-606","CLASS-629","CLASS-651","CLASS-668","CLASS-671","CLASS-720","CLASS-74","CLASS-75","CLASS-758","CLASS-764","CLASS-765","CLASS-783","CLASS-784","CLASS-804","CLASS-816","CLASS-839","CLASS-913","CLASS-942","CLASS-947","CLASS-95","CLASS-953"
"CLASS-559",1.0885554947924872E-6,1.0888110420046514E-6,1.0888254576117303E-6,1.0887697594227518E-6,1.088833156289302E-6,1.088852545191588E-6,1.0888547437039756E-6,1.0888490324485355E-6,1.7408012191952773E-6,1.0888411795212188E-6,1.0887550687499078E-6,1.0887933087171732E-6,1.088825441386967E-6,1.0887538519719793E-6,1.0887967077101023E-6,0.9999576254612961,1.088826974628189E-6,1.088795304306008E-6,1.088800901708842E-6,1.5675581470321654E-6,1.2349951431465487E-6,1.6107939001767817E-6,1.0888258875680521E-6,1.0888367014309986E-6,1.088770984330434E-6,1.1870061889576601E-6,1.088800901708842E-6,1.152685802029697E-6,1.0888543948622302E-6,1.0886523369231094E-6,1.0886735395240088E-6,1.0887199774203598E-6,1.088800901708842E-6,1.0887037381264028E-6,1.088776305799675E-6,1.0888162582096002E-6,1.0887027079695717E-6,1.217223696781168E-6
"CLASS-559",1.0885554947924872E-6,1.0888110420046514E-6,1.0888254576117303E-6,1.0887697594227518E-6,1.088833156289302E-6,1.088852545191588E-6,1.0888547437039756E-6,1.0888490324485355E-6,1.7408012191952773E-6,1.0888411795212188E-6,1.0887550687499078E-6,1.0887933087171732E-6,1.088825441386967E-6,1.0887538519719793E-6,1.0887967077101023E-6,0.9999576254612961,1.088826974628189E-6,1.088795304306008E-6,1.088800901708842E-6,1.5675581470321654E-6,1.2349951431465487E-6,1.6107939001767817E-6,1.0888258875680521E-6,1.0888367014309986E-6,1.088770984330434E-6,1.1870061889576601E-6,1.088800901708842E-6,1.152685802029697E-6,1.0888543948622302E-6,1.0886523369231094E-6,1.0886735395240088E-6,1.0887199774203598E-6,1.088800901708842E-6,1.0887037381264028E-6,1.088776305799675E-6,1.0888162582096002E-6,1.0887027079695717E-6,1.217223696781168E-6
"CLASS-559",1.088555029102745E-6,1.0888105762055847E-6,1.0888249918064965E-6,1.0887692936413458E-6,1.088832690480775E-6,1.0888520793747657E-6,1.088854277886213E-6,1.088848566633216E-6,1.740800474471398E-6,1.088840713709259E-6,1.0887546029747866E-6,1.0887928429256928E-6,1.08882497558174E-6,1.0887533861973787E-6,1.0887962419171678E-6,0.9999579203498318,1.0888265088223062E-6,1.0887948385136738E-6,1.0888004359141131E-6,1.0854415973446006E-6,1.2349946148091578E-6,1.610793211070714E-6,1.0888254217626344E-6,1.0888362356209545E-6,1.088770518548504E-6,1.187005681150195E-6,1.0888004359141131E-6,1.1526853089046732E-6,1.088853929044617E-6,1.0886518711919373E-6,1.0886730737837663E-6,1.0887195116602507E-6,1.0888004359141131E-6,1.0887032723732411E-6,1.0887758400154688E-6,1.088815792408302E-6,1.088702242216851E-6,1.40446864811835E-6
"CLASS-559",1.3209176009185325E-6,1.0885135854845489E-6,1.088527997153372E-6,1.0884723141807977E-6,1.088535693727712E-6,1.0885550773330682E-6,1.088557275244836E-6,1.0885515655496757E-6,1.1990651830726325E-6,1.0885437147677306E-6,1.0884576275213562E-6,1.0884958570416962E-6,1.088527980933041E-6,1.088456411075844E-6,1.0884992551060413E-6,0.9999564746023346,1.0885295137553908E-6,1.3161485556939108E-6,1.0885034479590058E-6,1.0851455255671191E-6,1.2346577500237276E-6,3.084835886981751E-6,1.0885284269922324E-6,1.0885392379008974E-6,1.088473538753843E-6,1.1866819061237371E-6,1.0885034479590058E-6,1.1305494856541786E-6,1.3263918985567704E-6,1.0883549237602647E-6,1.0883761205687433E-6,1.0884225457785446E-6,1.0885034479590058E-6,1.0884063109210635E-6,1.0884788587692912E-6,1.0885188002644622E-6,1.0884052810456653E-6,1.251765615613272E-6
"CLASS-559",1.0885554947924872E-6,1.0888110420046514E-6,1.0888254576117303E-6,1.0887697594227518E-6,1.088833156289302E-6,1.088852545191588E-6,1.0888547437039756E-6,1.0888490324485355E-6,1.7408012191952773E-6,1.0888411795212188E-6,1.0887550687499078E-6,1.0887933087171732E-6,1.088825441386967E-6,1.0887538519719793E-6,1.0887967077101023E-6,0.9999576254612961,1.088826974628189E-6,1.088795304306008E-6,1.088800901708842E-6,1.5675581470321654E-6,1.2349951431465487E-6,1.6107939001767817E-6,1.0888258875680521E-6,1.0888367014309986E-6,1.088770984330434E-6,1.1870061889576601E-6,1.088800901708842E-6,1.152685802029697E-6,1.0888543948622302E-6,1.0886523369231094E-6,1.0886735395240088E-6,1.0887199774203598E-6,1.088800901708842E-6,1.0887037381264028E-6,1.088776305799675E-6,1.0888162582096002E-6,1.0887027079695717E-6,1.217223696781168E-6
"CLASS-559",1.0882285510257055E-6,1.0886564421843997E-6,1.0886708557446128E-6,1.0886151654641964E-6,1.0886785533290527E-6,1.0886979394783162E-6,1.088700137678538E-6,1.0886944272340367E-6,1.1992225485821166E-6,1.088686575421754E-6,1.088600476877275E-6,1.0886387114148636E-6,1.088670839522153E-6,1.0885992602721164E-6,1.0886421099251711E-6,0.999956993145177,1.088672372545671E-6,1.08863055178904E-6,1.0886463033284065E-6,1.0852879402422394E-6,1.2348197867074822E-6,3.085240741344868E-6,1.0886712856398853E-6,1.0886820979673756E-6,1.0886163901979548E-6,1.1868376464499422E-6,1.0886463033284065E-6,1.152522132659232E-6,1.0886997888863246E-6,1.0884977596373252E-6,1.0885189592276764E-6,1.08856539053033E-6,1.0886463033284065E-6,1.0885491535421834E-6,1.0886217109116025E-6,1.088661657648702E-6,1.0885481235316241E-6,1.404269828961838E-6
"CLASS-559",1.088555029102745E-6,1.0888105762055847E-6,1.0888249918064965E-6,1.0887692936413458E-6,1.088832690480775E-6,1.0888520793747657E-6,1.088854277886213E-6,1.088848566633216E-6,1.740800474471398E-6,1.088840713709259E-6,1.0887546029747866E-6,1.0887928429256928E-6,1.08882497558174E-6,1.0887533861973787E-6,1.0887962419171678E-6,0.9999579203498318,1.0888265088223062E-6,1.0887948385136738E-6,1.0888004359141131E-6,1.0854415973446006E-6,1.2349946148091578E-6,1.610793211070714E-6,1.0888254217626344E-6,1.0888362356209545E-6,1.088770518548504E-6,1.187005681150195E-6,1.0888004359141131E-6,1.1526853089046732E-6,1.088853929044617E-6,1.0886518711919373E-6,1.0886730737837663E-6,1.0887195116602507E-6,1.0888004359141131E-6,1.0887032723732411E-6,1.0887758400154688E-6,1.088815792408302E-6,1.088702242216851E-6,1.40446864811835E-6
"CLASS-559",1.088555029102745E-6,1.0888105762055847E-6,1.0888249918064965E-6,1.0887692936413458E-6,1.088832690480775E-6,1.0888520793747657E-6,1.088854277886213E-6,1.088848566633216E-6,1.740800474471398E-6,1.088840713709259E-6,1.0887546029747866E-6,1.0887928429256928E-6,1.08882497558174E-6,1.0887533861973787E-6,1.0887962419171678E-6,0.9999579203498318,1.0888265088223062E-6,1.0887948385136738E-6,1.0888004359141131E-6,1.0854415973446006E-6,1.2349946148091578E-6,1.610793211070714E-6,1.0888254217626344E-6,1.0888362356209545E-6,1.088770518548504E-6,1.187005681150195E-6,1.0888004359141131E-6,1.1526853089046732E-6,1.088853929044617E-6,1.0886518711919373E-6,1.0886730737837663E-6,1.0887195116602507E-6,1.0888004359141131E-6,1.0887032723732411E-6,1.0887758400154688E-6,1.088815792408302E-6,1.088702242216851E-6,1.40446864811835E-6
"CLASS-559",1.088555029102745E-6,1.0888105762055847E-6,1.0888249918064965E-6,1.0887692936413458E-6,1.088832690480775E-6,1.0888520793747657E-6,1.088854277886213E-6,1.088848566633216E-6,1.740800474471398E-6,1.088840713709259E-6,1.0887546029747866E-6,1.0887928429256928E-6,1.08882497558174E-6,1.0887533861973787E-6,1.0887962419171678E-6,0.9999579203498318,1.0888265088223062E-6,1.0887948385136738E-6,1.0888004359141131E-6,1.0854415973446006E-6,1.2349946148091578E-6,1.610793211070714E-6,1.0888254217626344E-6,1.0888362356209545E-6,1.088770518548504E-6,1.187005681150195E-6,1.0888004359141131E-6,1.1526853089046732E-6,1.088853929044617E-6,1.0886518711919373E-6,1.0886730737837663E-6,1.0887195116602507E-6,1.0888004359141131E-6,1.0887032723732411E-6,1.0887758400154688E-6,1.088815792408302E-6,1.088702242216851E-6,1.40446864811835E-6
"CLASS-559",1.088555029102745E-6,1.0888105762055847E-6,1.0888249918064965E-6,1.0887692936413458E-6,1.088832690480775E-6,1.0888520793747657E-6,1.088854277886213E-6,1.088848566633216E-6,1.740800474471398E-6,1.088840713709259E-6,1.0887546029747866E-6,1.0887928429256928E-6,1.08882497558174E-6,1.0887533861973787E-6,1.0887962419171678E-6,0.9999579203498318,1.0888265088223062E-6,1.0887948385136738E-6,1.0888004359141131E-6,1.0854415973446006E-6,1.2349946148091578E-6,1.610793211070714E-6,1.0888254217626344E-6,1.0888362356209545E-6,1.088770518548504E-6,1.187005681150195E-6,1.0888004359141131E-6,1.1526853089046732E-6,1.088853929044617E-6,1.0886518711919373E-6,1.0886730737837663E-6,1.0887195116602507E-6,1.0888004359141131E-6,1.0887032723732411E-6,1.0887758400154688E-6,1.088815792408302E-6,1.088702242216851E-6,1.40446864811835E-6
"CLASS-559",1.088555029102745E-6,1.0888105762055847E-6,1.0888249918064965E-6,1.0887692936413458E-6,1.088832690480775E-6,1.0888520793747657E-6,1.088854277886213E-6,1.088848566633216E-6,1.740800474471398E-6,1.088840713709259E-6,1.0887546029747866E-6,1.0887928429256928E-6,1.08882497558174E-6,1.0887533861973787E-6,1.0887962419171678E-6,0.9999579203498318,1.0888265088223062E-6,1.0887948385136738E-6,1.0888004359141131E-6,1.0854415973446006E-6,1.2349946148091578E-6,1.610793211070714E-6,1.0888254217626344E-6,1.0888362356209545E-6,1.088770518548504E-6,1.187005681150195E-6,1.0888004359141131E-6,1.1526853089046732E-6,1.088853929044617E-6,1.0886518711919373E-6,1.0886730737837663E-6,1.0887195116602507E-6,1.0888004359141131E-6,1.0887032723732411E-6,1.0887758400154688E-6,1.088815792408302E-6,1.088702242216851E-6,1.40446864811835E-6
"CLASS-559",1.088555029102745E-6,1.0888105762055847E-6,1.0888249918064965E-6,1.0887692936413458E-6,1.088832690480775E-6,1.0888520793747657E-6,1.088854277886213E-6,1.088848566633216E-6,1.740800474471398E-6,1.088840713709259E-6,1.0887546029747866E-6,1.0887928429256928E-6,1.08882497558174E-6,1.0887533861973787E-6,1.0887962419171678E-6,0.9999579203498318,1.0888265088223062E-6,1.0887948385136738E-6,1.0888004359141131E-6,1.0854415973446006E-6,1.2349946148091578E-6,1.610793211070714E-6,1.0888254217626344E-6,1.0888362356209545E-6,1.088770518548504E-6,1.187005681150195E-6,1.0888004359141131E-6,1.1526853089046732E-6,1.088853929044617E-6,1.0886518711919373E-6,1.0886730737837663E-6,1.0887195116602507E-6,1.0888004359141131E-6,1.0887032723732411E-6,1.0887758400154688E-6,1.088815792408302E-6,1.088702242216851E-6,1.40446864811835E-6
"CLASS-559",1.088555029102745E-6,1.0888105762055847E-6,1.0888249918064965E-6,1.0887692936413458E-6,1.088832690480775E-6,1.0888520793747657E-6,1.088854277886213E-6,1.088848566633216E-6,1.740800474471398E-6,1.088840713709259E-6,1.0887546029747866E-6,1.0887928429256928E-6,1.08882497558174E-6,1.0887533861973787E-6,1.0887962419171678E-6,0.9999579203498318,1.0888265088223062E-6,1.0887948385136738E-6,1.0888004359141131E-6,1.0854415973446006E-6,1.2349946148091578E-6,1.610793211070714E-6,1.0888254217626344E-6,1.0888362356209545E-6,1.088770518548504E-6,1.187005681150195E-6,1.0888004359141131E-6,1.1526853089046732E-6,1.088853929044617E-6,1.0886518711919373E-6,1.0886730737837663E-6,1.0887195116602507E-6,1.0888004359141131E-6,1.0887032723732411E-6,1.0887758400154688E-6,1.088815792408302E-6,1.088702242216851E-6,1.40446864811835E-6
"CLASS-559",1.088555029102745E-6,1.0888105762055847E-6,1.0888249918064965E-6,1.0887692936413458E-6,1.088832690480775E-6,1.0888520793747657E-6,1.088854277886213E-6,1.088848566633216E-6,1.740800474471398E-6,1.088840713709259E-6,1.0887546029747866E-6,1.0887928429256928E-6,1.08882497558174E-6,1.0887533861973787E-6,1.0887962419171678E-6,0.9999579203498318,1.0888265088223062E-6,1.0887948385136738E-6,1.0888004359141131E-6,1.0854415973446006E-6,1.2349946148091578E-6,1.610793211070714E-6,1.0888254217626344E-6,1.0888362356209545E-6,1.088770518548504E-6,1.187005681150195E-6,1.0888004359141131E-6,1.1526853089046732E-6,1.088853929044617E-6,1.0886518711919373E-6,1.0886730737837663E-6,1.0887195116602507E-6,1.0888004359141131E-6,1.0887032723732411E-6,1.0887758400154688E-6,1.088815792408302E-6,1.088702242216851E-6,1.40446864811835E-6
"CLASS-559",1.088555029102745E-6,1.0888105762055847E-6,1.0888249918064965E-6,1.0887692936413458E-6,1.088832690480775E-6,1.0888520793747657E-6,1.088854277886213E-6,1.088848566633216E-6,1.740800474471398E-6,1.088840713709259E-6,1.0887546029747866E-6,1.0887928429256928E-6,1.08882497558174E-6,1.0887533861973787E-6,1.0887962419171678E-6,0.9999579203498318,1.0888265088223062E-6,1.0887948385136738E-6,1.0888004359141131E-6,1.0854415973446006E-6,1.2349946148091578E-6,1.610793211070714E-6,1.0888254217626344E-6,1.0888362356209545E-6,1.088770518548504E-6,1.187005681150195E-6,1.0888004359141131E-6,1.1526853089046732E-6,1.088853929044617E-6,1.0886518711919373E-6,1.0886730737837663E-6,1.0887195116602507E-6,1.0888004359141131E-6,1.0887032723732411E-6,1.0887758400154688E-6,1.088815792408302E-6,1.088702242216851E-6,1.40446864811835E-6
"CLASS-559",1.0885554947924872E-6,1.0888110420046514E-6,1.0888254576117303E-6,1.0887697594227518E-6,1.088833156289302E-6,1.088852545191588E-6,1.0888547437039756E-6,1.0888490324485355E-6,1.7408012191952773E-6,1.0888411795212188E-6,1.0887550687499078E-6,1.0887933087171732E-6,1.088825441386967E-6,1.0887538519719793E-6,1.0887967077101023E-6,0.9999576254612961,1.088826974628189E-6,1.088795304306008E-6,1.088800901708842E-6,1.5675581470321654E-6,1.2349951431465487E-6,1.6107939001767817E-6,1.0888258875680521E-6,1.0888367014309986E-6,1.088770984330434E-6,1.1870061889576601E-6,1.088800901708842E-6,1.152685802029697E-6,1.0888543948622302E-6,1.0886523369231094E-6,1.0886735395240088E-6,1.0887199774203598E-6,1.088800901708842E-6,1.0887037381264028E-6,1.088776305799675E-6,1.0888162582096002E-6,1.0887027079695717E-6,1.217223696781168E-6
"CLASS-559",1.088555029102745E-6,1.0888105762055847E-6,1.0888249918064965E-6,1.0887692936413458E-6,1.088832690480775E-6,1.0888520793747657E-6,1.088854277886213E-6,1.088848566633216E-6,1.740800474471398E-6,1.088840713709259E-6,1.0887546029747866E-6,1.0887928429256928E-6,1.08882497558174E-6,1.0887533861973787E-6,1.0887962419171678E-6,0.9999579203498318,1.0888265088223062E-6,1.0887948385136738E-6,1.0888004359141131E-6,1.0854415973446006E-6,1.2349946148091578E-6,1.610793211070714E-6,1.0888254217626344E-6,1.0888362356209545E-6,1.088770518548504E-6,1.187005681150195E-6,1.0888004359141131E-6,1.1526853089046732E-6,1.088853929044617E-6,1.0886518711919373E-6,1.0886730737837663E-6,1.0887195116602507E-6,1.0888004359141131E-6,1.0887032723732411E-6,1.0887758400154688E-6,1.088815792408302E-6,1.088702242216851E-6,1.40446864811835E-6
"CLASS-559",1.088555029102745E-6,1.0888105762055847E-6,1.0888249918064965E-6,1.0887692936413458E-6,1.088832690480775E-6,1.0888520793747657E-6,1.088854277886213E-6,1.088848566633216E-6,1.740800474471398E-6,1.088840713709259E-6,1.0887546029747866E-6,1.0887928429256928E-6,1.08882497558174E-6,1.0887533861973787E-6,1.0887962419171678E-6,0.9999579203498318,1.0888265088223062E-6,1.0887948385136738E-6,1.0888004359141131E-6,1.0854415973446006E-6,1.2349946148091578E-6,1.610793211070714E-6,1.0888254217626344E-6,1.0888362356209545E-6,1.088770518548504E-6,1.187005681150195E-6,1.0888004359141131E-6,1.1526853089046732E-6,1.088853929044617E-6,1.0886518711919373E-6,1.0886730737837663E-6,1.0887195116602507E-6,1.0888004359141131E-6,1.0887032723732411E-6,1.0887758400154688E-6,1.088815792408302E-6,1.088702242216851E-6,1.40446864811835E-6
"CLASS-559",1.088555029102745E-6,1.0888105762055847E-6,1.0888249918064965E-6,1.0887692936413458E-6,1.088832690480775E-6,1.0888520793747657E-6,1.088854277886213E-6,1.088848566633216E-6,1.740800474471398E-6,1.088840713709259E-6,1.0887546029747866E-6,1.0887928429256928E-6,1.08882497558174E-6,1.0887533861973787E-6,1.0887962419171678E-6,0.9999579203498318,1.0888265088223062E-6,1.0887948385136738E-6,1.0888004359141131E-6,1.0854415973446006E-6,1.2349946148091578E-6,1.610793211070714E-6,1.0888254217626344E-6,1.0888362356209545E-6,1.088770518548504E-6,1.187005681150195E-6,1.0888004359141131E-6,1.1526853089046732E-6,1.088853929044617E-6,1.0886518711919373E-6,1.0886730737837663E-6,1.0887195116602507E-6,1.0888004359141131E-6,1.0887032723732411E-6,1.0887758400154688E-6,1.088815792408302E-6,1.088702242216851E-6,1.40446864811835E-6
"CLASS-559",1.088555029102745E-6,1.0888105762055847E-6,1.0888249918064965E-6,1.0887692936413458E-6,1.088832690480775E-6,1.0888520793747657E-6,1.088854277886213E-6,1.088848566633216E-6,1.740800474471398E-6,1.088840713709259E-6,1.0887546029747866E-6,1.0887928429256928E-6,1.08882497558174E-6,1.0887533861973787E-6,1.0887962419171678E-6,0.9999579203498318,1.0888265088223062E-6,1.0887948385136738E-6,1.0888004359141131E-6,1.0854415973446006E-6,1.2349946148091578E-6,1.610793211070714E-6,1.0888254217626344E-6,1.0888362356209545E-6,1.088770518548504E-6,1.187005681150195E-6,1.0888004359141131E-6,1.1526853089046732E-6,1.088853929044617E-6,1.0886518711919373E-6,1.0886730737837663E-6,1.0887195116602507E-6,1.0888004359141131E-6,1.0887032723732411E-6,1.0887758400154688E-6,1.088815792408302E-6,1.088702242216851E-6,1.40446864811835E-6
"CLASS-559",1.088555029102745E-6,1.0888105762055847E-6,1.0888249918064965E-6,1.0887692936413458E-6,1.088832690480775E-6,1.0888520793747657E-6,1.088854277886213E-6,1.088848566633216E-6,1.740800474471398E-6,1.088840713709259E-6,1.0887546029747866E-6,1.0887928429256928E-6,1.08882497558174E-6,1.0887533861973787E-6,1.0887962419171678E-6,0.9999579203498318,1.0888265088223062E-6,1.0887948385136738E-6,1.0888004359141131E-6,1.0854415973446006E-6,1.2349946148091578E-6,1.610793211070714E-6,1.0888254217626344E-6,1.0888362356209545E-6,1.088770518548504E-6,1.187005681150195E-6,1.0888004359141131E-6,1.1526853089046732E-6,1.088853929044617E-6,1.0886518711919373E-6,1.0886730737837663E-6,1.0887195116602507E-6,1.0888004359141131E-6,1.0887032723732411E-6,1.0887758400154688E-6,1.088815792408302E-6,1.088702242216851E-6,1.40446864811835E-6
"CLASS-559",1.0882392208471627E-6,1.0884946938114588E-6,1.0884487926465563E-6,1.0884534232239913E-6,1.088516801670923E-6,1.0885361849398676E-6,1.088538382813489E-6,1.0885326732174235E-6,1.7402954387621675E-6,1.0885248225717327E-6,1.0884387368194433E-6,1.0884769656762919E-6,1.0885090890101111E-6,1.088437520395043E-6,1.088480363681662E-6,0.9999537445864506,1.0885106218058584E-6,1.0884789606853188E-6,1.0884845564618576E-6,1.0851266923483174E-6,1.2346363219488714E-6,5.951441980736765E-6,1.0885095350615607E-6,1.0885203457825973E-6,1.0884546477757832E-6,1.1866613106925628E-6,1.0884845564618576E-6,1.1523508953684645E-6,1.088538034073098E-6,1.0883360348408247E-6,1.0883572312814225E-6,1.0884036556854922E-6,1.0884845564618576E-6,1.0883874211097749E-6,1.0884599676989E-6,1.0877328310667119E-6,1.0883863912522505E-6,1.2517438906232392E-6
"CLASS-559",1.088555029102745E-6,1.0888105762055847E-6,1.0888249918064965E-6,1.0887692936413458E-6,1.088832690480775E-6,1.0888520793747657E-6,1.088854277886213E-6,1.088848566633216E-6,1.740800474471398E-6,1.088840713709259E-6,1.0887546029747866E-6,1.0887928429256928E-6,1.08882497558174E-6,1.0887533861973787E-6,1.0887962419171678E-6,0.9999579203498318,1.0888265088223062E-6,1.0887948385136738E-6,1.0888004359141131E-6,1.0854415973446006E-6,1.2349946148091578E-6,1.610793211070714E-6,1.0888254217626344E-6,1.0888362356209545E-6,1.088770518548504E-6,1.187005681150195E-6,1.0888004359141131E-6,1.1526853089046732E-6,1.088853929044617E-6,1.0886518711919373E-6,1.0886730737837663E-6,1.0887195116602507E-6,1.0888004359141131E-6,1.0887032723732411E-6,1.0887758400154688E-6,1.088815792408302E-6,1.088702242216851E-6,1.40446864811835E-6
"CLASS-559",1.088555029102745E-6,1.0888105762055847E-6,1.0888249918064965E-6,1.0887692936413458E-6,1.088832690480775E-6,1.0888520793747657E-6,1.088854277886213E-6,1.088848566633216E-6,1.740800474471398E-6,1.088840713709259E-6,1.0887546029747866E-6,1.0887928429256928E-6,1.08882497558174E-6,1.0887533861973787E-6,1.0887962419171678E-6,0.9999579203498318,1.0888265088223062E-6,1.0887948385136738E-6,1.0888004359141131E-6,1.0854415973446006E-6,1.2349946148091578E-6,1.610793211070714E-6,1.0888254217626344E-6,1.0888362356209545E-6,1.088770518548504E-6,1.187005681150195E-6,1.0888004359141131E-6,1.1526853089046732E-6,1.088853929044617E-6,1.0886518711919373E-6,1.0886730737837663E-6,1.0887195116602507E-6,1.0888004359141131E-6,1.0887032723732411E-6,1.0887758400154688E-6,1.088815792408302E-6,1.088702242216851E-6,1.40446864811835E-6
"CLASS-559",1.0885554947924872E-6,1.0888110420046514E-6,1.0888254576117303E-6,1.0887697594227518E-6,1.088833156289302E-6,1.088852545191588E-6,1.0888547437039756E-6,1.0888490324485355E-6,1.7408012191952773E-6,1.0888411795212188E-6,1.0887550687499078E-6,1.0887933087171732E-6,1.088825441386967E-6,1.0887538519719793E-6,1.0887967077101023E-6,0.9999576254612961,1.088826974628189E-6,1.088795304306008E-6,1.088800901708842E-6,1.5675581470321654E-6,1.2349951431465487E-6,1.6107939001767817E-6,1.0888258875680521E-6,1.0888367014309986E-6,1.088770984330434E-6,1.1870061889576601E-6,1.088800901708842E-6,1.152685802029697E-6,1.0888543948622302E-6,1.0886523369231094E-6,1.0886735395240088E-6,1.0887199774203598E-6,1.088800901708842E-6,1.0887037381264028E-6,1.088776305799675E-6,1.0888162582096002E-6,1.0887027079695717E-6,1.217223696781168E-6
"CLASS-559",1.0885554947924872E-6,1.0888110420046514E-6,1.0888254576117303E-6,1.0887697594227518E-6,1.088833156289302E-6,1.088852545191588E-6,1.0888547437039756E-6,1.0888490324485355E-6,1.7408012191952773E-6,1.0888411795212188E-6,1.0887550687499078E-6,1.0887933087171732E-6,1.088825441386967E-6,1.0887538519719793E-6,1.0887967077101023E-6,0.9999576254612961,1.088826974628189E-6,1.088795304306008E-6,1.088800901708842E-6,1.5675581470321654E-6,1.2349951431465487E-6,1.6107939001767817E-6,1.0888258875680521E-6,1.0888367014309986E-6,1.088770984330434E-6,1.1870061889576601E-6,1.088800901708842E-6,1.152685802029697E-6,1.0888543948622302E-6,1.0886523369231094E-6,1.0886735395240088E-6,1.0887199774203598E-6,1.088800901708842E-6,1.0887037381264028E-6,1.088776305799675E-6,1.0888162582096002E-6,1.0887027079695717E-6,1.217223696781168E-6
"CLASS-559",1.0882285510257055E-6,1.0886564421843997E-6,1.0886708557446128E-6,1.0886151654641964E-6,1.0886785533290527E-6,1.0886979394783162E-6,1.088700137678538E-6,1.0886944272340367E-6,1.1992225485821166E-6,1.088686575421754E-6,1.088600476877275E-6,1.0886387114148636E-6,1.088670839522153E-6,1.0885992602721164E-6,1.0886421099251711E-6,0.999956993145177,1.088672372545671E-6,1.08863055178904E-6,1.0886463033284065E-6,1.0852879402422394E-6,1.2348197867074822E-6,3.085240741344868E-6,1.0886712856398853E-6,1.0886820979673756E-6,1.0886163901979548E-6,1.1868376464499422E-6,1.0886463033284065E-6,1.152522132659232E-6,1.0886997888863246E-6,1.0884977596373252E-6,1.0885189592276764E-6,1.08856539053033E-6,1.0886463033284065E-6,1.0885491535421834E-6,1.0886217109116025E-6,1.088661657648702E-6,1.0885481235316241E-6,1.404269828961838E-6
"CLASS-559",1.0880864865723212E-6,1.0885143218713125E-6,1.0885287335498855E-6,1.0884730505396412E-6,1.0885364301294322E-6,1.0885558137479017E-6,1.088558011661156E-6,1.0885523019621332E-6,1.1990659942482958E-6,1.0885444511748772E-6,1.088458363870264E-6,1.0884965934164667E-6,1.0885287173295434E-6,1.0884571474239289E-6,1.0884999914831104E-6,0.999957151079617,1.0885302501529304E-6,1.088488434855854E-6,1.0885041843389116E-6,1.0851462596753677E-6,1.2346585852780017E-6,3.0848379738939824E-6,1.0885291633890366E-6,1.088539974305015E-6,1.088474275113515E-6,1.1866827089220303E-6,1.0885041843389116E-6,1.1523716749023248E-6,1.0885576629144762E-6,1.0883556600396927E-6,1.0883768568625111E-6,1.0884232821037194E-6,1.0885041843389116E-6,1.0884070472352552E-6,1.0884795951325622E-6,1.0885195366547539E-6,1.0884060173591603E-6,1.2517664624411326E-6
"CLASS-559",1.0885554947924872E-6,1.0888110420046514E-6,1.0888254576117303E-6,1.0887697594227518E-6,1.088833156289302E-6,1.088852545191588E-6,1.0888547437039756E-6,1.0888490324485355E-6,1.7408012191952773E-6,1.0888411795212188E-6,1.0887550687499078E-6,1.0887933087171732E-6,1.088825441386967E-6,1.0887538519719793E-6,1.0887967077101023E-6,0.9999576254612961,1.088826974628189E-6,1.088795304306008E-6,1.088800901708842E-6,1.5675581470321654E-6,1.2349951431465487E-6,1.6107939001767817E-6,1.0888258875680521E-6,1.0888367014309986E-6,1.088770984330434E-6,1.1870061889576601E-6,1.088800901708842E-6,1.152685802029697E-6,1.0888543948622302E-6,1.0886523369231094E-6,1.0886735395240088E-6,1.0887199774203598E-6,1.088800901708842E-6,1.0887037381264028E-6,1.088776305799675E-6,1.0888162582096002E-6,1.0887027079695717E-6,1.217223696781168E-6
"CLASS-559",1.0885554947924872E-6,1.0888110420046514E-6,1.0888254576117303E-6,1.0887697594227518E-6,1.088833156289302E-6,1.088852545191588E-6,1.0888547437039756E-6,1.0888490324485355E-6,1.7408012191952773E-6,1.0888411795212188E-6,1.0887550687499078E-6,1.0887933087171732E-6,1.088825441386967E-6,1.0887538519719793E-6,1.0887967077101023E-6,0.9999576254612961,1.088826974628189E-6,1.088795304306008E-6,1.088800901708842E-6,1.5675581470321654E-6,1.2349951431465487E-6,1.6107939001767817E-6,1.0888258875680521E-6,1.0888367014309986E-6,1.088770984330434E-6,1.1870061889576601E-6,1.088800901708842E-6,1.152685802029697E-6,1.0888543948622302E-6,1.0886523369231094E-6,1.0886735395240088E-6,1.0887199774203598E-6,1.088800901708842E-6,1.0887037381264028E-6,1.088776305799675E-6,1.0888162582096002E-6,1.0887027079695717E-6,1.217223696781168E-6
